&a / °	I1 / %
4.068	3.6
4.063	3.6
4.057	3.6
4.052	4.0
4.047	4.0
4.041	4.0
4.036	4.0
4.031	4.0
4.025	4.0
4.020	4.0
4.015	4.0
4.009	4.0
4.004	4.0
3.999	4.0
3.994	4.0
3.988	4.0
3.983	4.0
3.978	4.4
3.972	4.8
3.967	4.8
3.962	5.2
3.956	5.2
3.951	5.6
3.946	5.6
3.940	5.6
3.935	5.6
3.930	5.6
3.924	5.6
3.919	5.6
3.914	5.6
3.908	5.2
3.903	4.8
3.898	4.4
3.892	4.4
3.887	4.8
3.882	5.6
3.876	6.4
3.871	6.4
3.866	6.4
3.860	6.4
3.855	6.8
3.850	7.6
3.844	8.0
3.839	8.0
3.834	7.6
3.829	7.6
3.823	7.6
3.818	7.6
3.813	7.2
3.807	6.8
3.802	6.4
3.797	6.4
3.791	6.4
3.786	6.8
3.781	7.6
3.775	8.4
3.770	8.8
3.765	8.8
3.759	8.8
3.754	9.6
3.749	10.8
3.743	11.6
3.738	11.6
3.733	10.8
3.727	10.4
3.722	10.4
3.717	10.4
3.711	10.0
3.706	8.8
3.701	8.0
3.695	7.6
3.690	7.6
3.685	8.4
3.679	9.2
3.674	10.0
3.669	10.8
3.663	11.2
3.658	11.2
3.653	12.0
3.647	13.2
3.642	14.4
3.637	14.4
3.632	13.6
3.626	12.8
3.621	12.4
3.616	12.4
3.610	12.0
3.605	11.2
3.600	10.4
3.594	9.6
3.589	9.2
3.584	9.2
3.578	10.0
3.573	10.8
3.568	11.6
3.562	12.4
3.557	12.8
3.552	13.6
3.546	14.8
3.541	16.4
3.536	17.6
3.530	17.6
3.525	16.8
3.520	15.6
3.514	14.8
3.509	14.8
3.504	14.8
3.498	14.0
3.493	12.8
3.488	11.6
3.482	10.8
3.477	10.8
3.472	11.6
3.466	12.8
3.461	13.6
3.456	14.8
3.450	15.6
3.445	16.4
3.440	17.2
3.434	18.4
3.429	19.6
3.424	20.4
3.418	20.4
3.413	19.6
3.408	19.2
3.402	18.4
3.397	17.6
3.392	16.8
3.386	15.6
3.381	14.4
3.376	13.2
3.370	12.8
3.365	12.8
3.360	13.6
3.354	14.8
3.349	15.6
3.344	16.4
3.338	17.2
3.333	18.4
3.328	19.6
3.322	21.2
3.317	22.0
3.312	22.4
3.306	22.0
3.301	21.6
3.296	21.2
3.291	20.8
3.285	20.4
3.280	19.2
3.275	17.6
3.269	15.6
3.264	13.6
3.259	12.4
3.253	12.0
3.248	12.4
3.243	13.2
3.237	14.4
3.232	15.6
3.227	16.8
3.221	18.4
3.216	20.0
3.211	22.0
3.205	24.0
3.200	25.2
3.195	25.2
3.189	24.8
3.184	24.0
3.179	23.6
3.173	23.2
3.168	22.8
3.163	21.6
3.157	20.0
3.152	18.0
3.147	16.4
3.141	14.8
3.136	14.4
3.131	15.2
3.125	16.4
3.120	17.6
3.115	18.8
3.109	19.6
3.104	20.4
3.099	21.2
3.093	22.8
3.088	25.2
3.083	27.2
3.077	28.0
3.072	27.6
3.067	26.8
3.061	25.6
3.056	24.8
3.051	24.8
3.045	24.0
3.040	22.8
3.035	21.2
3.029	19.2
3.024	17.2
3.019	15.6
3.013	14.8
3.008	15.2
3.003	16.4
2.997	18.0
2.992	20.0
2.987	21.2
2.981	21.6
2.976	22.0
2.971	23.2
2.965	25.2
2.960	28.0
2.955	29.6
2.949	29.6
2.944	28.8
2.939	27.2
2.933	26.0
2.928	25.6
2.923	26.0
2.917	25.6
2.912	24.4
2.907	22.0
2.901	19.6
2.896	17.2
2.891	15.6
2.885	14.8
2.880	14.8
2.875	16.0
2.869	18.0
2.864	20.0
2.859	21.6
2.853	22.4
2.848	22.4
2.843	22.8
2.837	24.4
2.832	27.2
2.827	30.4
2.821	32.0
2.816	32.0
2.811	30.4
2.805	28.0
2.800	26.4
2.795	26.0
2.789	26.4
2.784	26.4
2.779	24.8
2.773	22.4
2.768	19.6
2.763	17.2
2.757	15.6
2.752	14.4
2.747	14.4
2.741	15.6
2.736	18.0
2.731	20.4
2.725	22.4
2.720	23.6
2.715	23.6
2.709	23.2
2.704	23.2
2.699	24.4
2.693	28.0
2.688	31.6
2.683	33.6
2.677	33.2
2.672	31.6
2.667	28.8
2.661	26.4
2.656	25.6
2.651	26.0
2.645	27.2
2.640	27.2
2.635	26.0
2.629	23.2
2.624	20.4
2.619	18.0
2.613	16.0
2.608	14.8
2.602	14.8
2.597	16.0
2.592	18.0
2.586	21.2
2.581	23.6
2.576	24.8
2.570	24.8
2.565	24.4
2.560	24.0
2.554	24.8
2.549	27.2
2.544	31.6
2.538	35.2
2.533	36.4
2.528	35.6
2.522	32.8
2.517	29.6
2.512	27.2
2.506	26.8
2.501	27.6
2.496	28.8
2.490	28.8
2.485	27.2
2.480	24.4
2.474	21.2
2.469	18.4
2.464	16.4
2.458	15.2
2.453	14.8
2.448	15.2
2.442	16.4
2.437	18.8
2.432	21.6
2.426	24.4
2.421	26.0
2.416	26.4
2.410	26.0
2.405	25.2
2.400	25.6
2.394	27.6
2.389	31.6
2.384	36.0
2.378	38.4
2.373	38.4
2.368	35.6
2.362	32.0
2.357	28.8
2.352	26.8
2.346	26.8
2.341	28.4
2.336	30.0
2.330	30.4
2.325	28.8
2.320	26.0
2.314	22.4
2.309	19.6
2.304	17.2
2.298	15.6
2.293	14.8
2.288	14.8
2.282	15.6
2.277	17.2
2.272	20.4
2.266	24.0
2.261	26.8
2.256	28.0
2.250	28.0
2.245	26.8
2.240	26.0
2.234	26.0
2.229	27.2
2.223	30.4
2.218	34.8
2.213	38.8
2.207	40.8
2.202	39.6
2.197	36.4
2.191	32.4
2.186	28.8
2.181	26.8
2.175	26.8
2.170	28.0
2.165	30.0
2.159	30.8
2.154	30.0
2.149	27.6
2.143	24.8
2.138	21.6
2.133	19.2
2.127	17.2
2.122	15.6
2.117	14.8
2.111	14.8
2.106	15.6
2.101	17.2
2.095	20.0
2.090	23.6
2.085	27.2
2.079	29.2
2.074	29.6
2.069	28.8
2.063	27.6
2.058	26.8
2.053	26.4
2.047	27.6
2.042	30.8
2.037	36.0
2.031	40.8
2.026	43.2
2.021	42.8
2.015	39.6
2.010	35.6
2.005	32.0
1.999	28.8
1.994	27.2
1.989	27.2
1.983	28.8
1.978	31.2
1.972	33.2
1.967	32.8
1.962	30.4
1.956	26.8
1.951	23.2
1.946	20.0
1.940	17.6
1.935	16.0
1.930	15.2
1.924	14.8
1.919	14.8
1.914	15.2
1.908	16.4
1.903	18.8
1.898	22.0
1.892	25.6
1.887	28.8
1.882	30.4
1.876	30.8
1.871	29.6
1.866	28.4
1.860	27.2
1.855	26.4
1.850	26.8
1.844	29.2
1.839	33.2
1.834	38.4
1.828	42.8
1.823	45.2
1.818	44.4
1.812	41.6
1.807	37.6
1.802	33.6
1.796	30.0
1.791	27.6
1.786	26.8
1.780	27.6
1.775	30.0
1.769	32.8
1.764	34.8
1.759	35.2
1.753	33.2
1.748	30.0
1.743	26.4
1.737	22.8
1.732	20.0
1.727	18.0
1.721	16.8
1.716	15.6
1.711	15.2
1.705	14.8
1.700	15.2
1.695	16.0
1.689	17.6
1.684	20.4
1.679	23.6
1.673	27.2
1.668	30.0
1.663	31.6
1.657	32.0
1.652	31.6
1.647	30.4
1.641	29.2
1.636	28.0
1.631	27.6
1.625	28.0
1.620	29.6
1.615	32.8
1.609	37.6
1.604	43.2
1.599	47.2
1.593	48.8
1.588	47.6
1.582	44.4
1.577	40.4
1.572	36.0
1.566	32.4
1.561	29.2
1.556	27.6
1.550	27.2
1.545	28.0
1.540	30.4
1.534	33.6
1.529	36.4
1.524	38.0
1.518	37.2
1.513	34.8
1.508	31.2
1.502	27.2
1.497	23.6
1.492	20.8
1.486	18.4
1.481	17.2
1.476	16.0
1.470	15.2
1.465	14.8
1.460	14.8
1.454	15.2
1.449	15.6
1.444	16.8
1.438	18.4
1.433	20.8
1.428	23.6
1.422	27.2
1.417	30.4
1.411	33.2
1.406	34.8
1.401	35.2
1.395	34.4
1.390	32.8
1.385	31.2
1.379	30.0
1.374	28.8
1.369	28.0
1.363	28.0
1.358	28.8
1.353	31.2
1.347	34.8
1.342	39.6
1.337	45.2
1.331	49.6
1.326	51.6
1.321	51.2
1.315	48.8
1.310	45.2
1.305	40.8
1.299	36.8
1.294	33.2
1.289	30.4
1.283	28.4
1.278	27.6
1.273	28.0
1.267	28.8
1.262	30.8
1.256	33.6
1.251	36.0
1.246	38.0
1.240	38.8
1.235	38.8
1.230	37.2
1.224	34.8
1.219	31.6
1.214	28.0
1.208	24.8
1.203	22.4
1.198	20.4
1.192	18.8
1.187	17.6
1.182	16.8
1.176	16.0
1.171	15.6
1.166	15.6
1.160	15.6
1.155	15.6
1.150	16.0
1.144	16.4
1.139	17.2
1.134	18.4
1.128	20.0
1.123	22.4
1.118	25.2
1.112	28.0
1.107	30.8
1.101	33.2
1.096	34.8
1.091	36.0
1.085	36.0
1.080	35.6
1.075	34.8
1.069	33.6
1.064	32.4
1.059	31.2
1.053	30.0
1.048	29.2
1.043	28.4
1.037	28.4
1.032	29.2
1.027	30.8
1.021	33.6
1.016	36.8
1.011	40.8
1.005	44.8
1.000	48.8
0.995	52.4
0.989	54.8
0.984	55.6
0.979	54.8
0.973	52.8
0.968	50.0
0.962	46.8
0.957	43.2
0.952	39.6
0.946	36.4
0.941	33.6
0.936	31.6
0.930	30.0
0.925	29.2
0.920	28.8
0.914	28.4
0.909	28.0
0.904	27.6
0.898	28.0
0.893	28.8
0.888	30.4
0.882	32.8
0.877	35.6
0.872	38.8
0.866	40.8
0.861	41.6
0.856	41.2
0.850	39.6
0.845	37.2
0.840	34.4
0.834	31.2
0.829	28.8
0.823	26.4
0.818	24.4
0.813	22.4
0.807	20.8
0.802	19.2
0.797	18.0
0.791	17.6
0.786	17.2
0.781	16.8
0.775	16.4
0.770	16.0
0.765	16.0
0.759	15.6
0.754	15.6
0.749	15.6
0.743	15.6
0.738	16.0
0.733	16.4
0.727	16.8
0.722	17.2
0.717	18.0
0.711	18.8
0.706	20.0
0.701	21.2
0.695	22.8
0.690	24.4
0.684	26.0
0.679	28.0
0.674	29.6
0.668	31.6
0.663	33.6
0.658	35.2
0.652	36.4
0.647	37.6
0.642	38.0
0.636	38.4
0.631	38.8
0.626	38.8
0.620	38.4
0.615	37.6
0.610	36.8
0.604	36.0
0.599	35.2
0.594	34.4
0.588	33.6
0.583	32.8
0.578	32.0
0.572	31.6
0.567	31.2
0.561	30.8
0.556	30.8
0.551	30.8
0.545	30.8
0.540	31.2
0.535	31.6
0.529	32.4
0.524	32.8
0.519	32.8
0.513	32.8
0.508	33.2
0.503	34.0
0.497	35.2
0.492	37.2
0.487	40.0
0.481	42.4
0.476	45.2
0.471	47.2
0.465	48.8
0.460	50.0
0.455	51.2
0.449	52.0
0.444	52.8
0.438	53.2
0.433	54.4
0.428	55.2
0.422	56.0
0.417	56.0
0.412	55.6
0.406	54.8
0.401	54.0
0.396	52.8
0.390	51.2
0.385	50.0
0.380	48.8
0.374	47.2
0.369	45.6
0.364	44.0
0.358	42.4
0.353	40.8
0.348	39.6
0.342	38.8
0.337	37.6
0.332	36.8
0.326	36.0
0.321	35.2
0.316	34.4
0.310	33.6
0.305	33.2
0.299	32.8
0.294	32.4
0.289	32.0
0.283	31.6
0.278	31.2
0.273	31.2
0.267	31.2
0.262	31.2
0.257	31.2
0.251	31.2
0.246	31.2
0.241	31.6
0.235	31.6
0.230	31.6
0.225	31.2
0.219	30.8
0.214	30.4
0.209	30.0
0.203	30.4
0.198	31.2
0.193	32.0
0.187	33.2
0.182	34.4
0.176	35.2
0.171	36.4
0.166	36.8
0.160	37.2
0.155	37.6
0.150	38.0
0.144	38.4
0.139	38.4
0.134	38.8
0.128	39.2
0.123	39.6
0.118	40.0
0.112	40.4
0.107	40.4
0.102	40.8
0.096	40.8
0.091	41.2
0.086	41.2
0.080	41.2
0.075	41.2
0.070	41.6
0.064	41.6
0.059	41.6
0.053	42.0
0.048	42.0
0.043	42.0
0.037	42.0
0.032	42.0
0.027	42.4
0.021	42.4
0.016	42.4
0.011	42.4
0.005	42.4
0.000	42.0
-0.005	42.0
-0.011	42.0
-0.016	42.0
-0.021	42.0
-0.027	42.4
-0.032	42.4
-0.037	42.4
-0.043	42.4
-0.048	42.4
-0.053	42.4
-0.059	42.4
-0.064	42.4
-0.070	42.0
-0.075	41.6
-0.080	41.6
-0.086	41.2
-0.091	41.2
-0.096	40.8
-0.102	40.4
-0.107	40.0
-0.112	39.6
-0.118	39.6
-0.123	40.0
-0.128	40.4
-0.134	40.4
-0.139	40.0
-0.144	40.0
-0.150	39.6
-0.155	39.2
-0.160	38.8
-0.166	38.8
-0.171	38.4
-0.176	38.4
-0.182	38.4
-0.187	38.4
-0.193	38.0
-0.198	38.0
-0.203	37.6
-0.209	37.2
-0.214	36.8
-0.219	36.4
-0.225	36.0
-0.230	35.6
-0.235	35.2
-0.241	34.8
-0.246	34.8
-0.251	34.8
-0.257	34.8
-0.262	34.8
-0.267	34.8
-0.273	34.8
-0.278	34.8
-0.283	34.8
-0.289	34.8
-0.294	34.8
-0.299	34.8
-0.305	35.2
-0.310	36.0
-0.316	36.8
-0.321	37.6
-0.326	38.4
-0.332	38.8
-0.337	39.6
-0.342	40.4
-0.348	41.2
-0.353	42.0
-0.358	42.8
-0.364	43.6
-0.369	44.8
-0.374	45.6
-0.380	46.8
-0.385	47.6
-0.390	48.8
-0.396	49.6
-0.401	50.4
-0.406	51.2
-0.412	51.6
-0.417	52.0
-0.422	52.4
-0.428	53.2
-0.433	53.6
-0.438	54.0
-0.444	54.0
-0.449	54.0
-0.455	54.0
-0.460	54.0
-0.465	53.6
-0.471	53.2
-0.476	52.8
-0.481	52.0
-0.487	50.4
-0.492	49.2
-0.497	48.4
-0.503	48.4
-0.508	48.0
-0.513	47.6
-0.519	47.2
-0.524	46.4
-0.529	45.6
-0.535	44.4
-0.540	43.2
-0.545	42.0
-0.551	40.8
-0.556	39.6
-0.561	38.8
-0.567	38.0
-0.572	37.2
-0.578	36.8
-0.583	36.4
-0.588	36.0
-0.594	36.0
-0.599	36.0
-0.604	36.0
-0.610	36.0
-0.615	36.0
-0.620	36.0
-0.626	36.0
-0.631	36.0
-0.636	36.0
-0.642	36.0
-0.647	36.0
-0.652	35.6
-0.658	35.2
-0.663	34.8
-0.668	34.4
-0.674	33.6
-0.679	33.2
-0.684	32.4
-0.690	31.6
-0.695	30.8
-0.701	30.0
-0.706	29.2
-0.711	28.4
-0.717	27.2
-0.722	26.4
-0.727	25.2
-0.733	24.0
-0.738	22.8
-0.743	22.0
-0.749	21.2
-0.754	20.4
-0.759	19.6
-0.765	19.2
-0.770	18.8
-0.775	18.8
-0.781	18.8
-0.786	19.2
-0.791	19.6
-0.797	20.4
-0.802	21.2
-0.807	22.0
-0.813	23.2
-0.818	24.4
-0.823	25.6
-0.829	27.2
-0.834	28.4
-0.840	30.0
-0.845	31.6
-0.850	32.8
-0.856	34.0
-0.861	35.2
-0.866	36.4
-0.872	37.6
-0.877	38.4
-0.882	39.2
-0.888	40.0
-0.893	40.4
-0.898	40.8
-0.904	40.8
-0.909	40.8
-0.914	40.4
-0.920	40.4
-0.925	40.0
-0.930	39.6
-0.936	39.6
-0.941	40.0
-0.946	40.4
-0.952	41.6
-0.957	42.8
-0.962	44.8
-0.968	46.0
-0.973	47.2
-0.979	48.4
-0.984	49.6
-0.989	50.8
-0.995	51.6
-1.000	52.0
-1.005	52.0
-1.011	51.6
-1.016	51.2
-1.021	50.4
-1.027	49.6
-1.032	48.4
-1.037	47.2
-1.043	46.0
-1.048	44.4
-1.053	42.4
-1.059	40.8
-1.064	39.2
-1.069	38.4
-1.075	37.2
-1.080	36.8
-1.085	36.4
-1.091	36.0
-1.096	35.6
-1.101	35.2
-1.107	34.8
-1.112	34.0
-1.118	33.2
-1.123	32.4
-1.128	31.2
-1.134	30.0
-1.139	28.4
-1.144	26.4
-1.150	24.8
-1.155	23.2
-1.160	21.6
-1.166	20.8
-1.171	20.0
-1.176	19.6
-1.182	19.6
-1.187	19.6
-1.192	20.4
-1.198	21.6
-1.203	22.8
-1.208	24.4
-1.214	26.4
-1.219	28.0
-1.224	29.6
-1.230	31.2
-1.235	33.2
-1.240	34.8
-1.246	36.4
-1.251	38.0
-1.256	39.2
-1.262	39.6
-1.267	40.4
-1.273	40.8
-1.278	41.2
-1.283	41.2
-1.289	41.2
-1.294	41.6
-1.299	42.0
-1.305	42.8
-1.310	44.0
-1.315	45.6
-1.321	47.2
-1.326	48.0
-1.331	48.8
-1.337	49.2
-1.342	49.6
-1.347	49.6
-1.353	49.2
-1.358	48.8
-1.363	47.6
-1.369	46.0
-1.374	43.6
-1.379	41.2
-1.385	39.2
-1.390	37.6
-1.395	36.4
-1.401	35.6
-1.406	35.2
-1.411	34.8
-1.417	34.4
-1.422	33.6
-1.428	32.4
-1.433	31.2
-1.438	30.4
-1.444	28.8
-1.449	27.2
-1.454	25.6
-1.460	23.6
-1.465	22.0
-1.470	20.8
-1.476	20.4
-1.481	20.8
-1.486	21.2
-1.492	22.4
-1.497	24.0
-1.502	25.6
-1.508	27.6
-1.513	29.6
-1.518	31.6
-1.524	34.0
-1.529	36.0
-1.534	38.0
-1.540	39.2
-1.545	40.0
-1.550	40.4
-1.556	40.8
-1.561	40.4
-1.566	40.4
-1.572	40.8
-1.577	41.6
-1.582	43.2
-1.588	45.2
-1.593	46.8
-1.599	48.4
-1.604	49.2
-1.609	49.6
-1.615	49.2
-1.620	48.8
-1.625	48.0
-1.631	46.0
-1.636	43.2
-1.641	40.4
-1.647	38.0
-1.652	36.4
-1.657	35.2
-1.663	34.4
-1.668	34.0
-1.673	33.6
-1.679	32.8
-1.684	32.0
-1.689	30.8
-1.695	29.2
-1.700	26.8
-1.705	24.4
-1.711	22.4
-1.716	21.2
-1.721	20.8
-1.727	20.8
-1.732	21.6
-1.737	23.6
-1.743	26.0
-1.748	28.4
-1.753	30.8
-1.759	32.8
-1.764	34.4
-1.769	36.4
-1.775	38.0
-1.780	39.6
-1.786	40.8
-1.791	41.2
-1.796	41.2
-1.802	41.6
-1.807	42.4
-1.812	44.0
-1.818	45.6
-1.823	47.2
-1.828	48.8
-1.834	49.6
-1.839	50.0
-1.844	50.0
-1.850	48.8
-1.855	46.0
-1.860	42.8
-1.866	40.0
-1.871	37.6
-1.876	36.4
-1.882	35.6
-1.887	34.8
-1.892	34.0
-1.898	32.8
-1.903	31.2
-1.908	29.6
-1.914	27.2
-1.919	24.8
-1.924	22.4
-1.930	20.8
-1.935	20.4
-1.940	21.2
-1.946	22.4
-1.951	24.4
-1.956	27.2
-1.962	30.0
-1.967	32.8
-1.972	35.6
-1.978	37.6
-1.983	39.2
-1.989	40.4
-1.994	40.8
-1.999	40.4
-2.005	40.4
-2.010	41.2
-2.015	42.8
-2.021	44.8
-2.026	46.8
-2.031	48.0
-2.037	48.4
-2.042	48.4
-2.047	47.2
-2.053	44.8
-2.058	41.2
-2.063	38.0
-2.069	36.0
-2.074	34.8
-2.079	34.4
-2.085	34.0
-2.090	33.2
-2.095	32.0
-2.101	30.0
-2.106	27.6
-2.111	24.8
-2.117	22.0
-2.122	20.8
-2.127	20.4
-2.133	21.2
-2.138	22.8
-2.143	25.6
-2.149	28.8
-2.154	32.0
-2.159	35.2
-2.165	37.2
-2.170	39.2
-2.175	40.4
-2.181	40.4
-2.186	39.6
-2.191	39.6
-2.197	41.2
-2.202	43.2
-2.207	45.6
-2.213	47.2
-2.218	48.4
-2.223	48.4
-2.229	46.0
-2.234	42.0
-2.240	38.4
-2.245	35.6
-2.250	34.4
-2.256	34.0
-2.261	34.0
-2.266	33.6
-2.272	32.4
-2.277	30.0
-2.282	26.8
-2.288	23.6
-2.293	21.2
-2.298	20.0
-2.304	20.0
-2.309	21.2
-2.314	23.6
-2.320	26.8
-2.325	30.4
-2.330	33.6
-2.336	36.4
-2.341	38.0
-2.346	38.4
-2.352	38.0
-2.357	37.2
-2.362	37.6
-2.368	39.6
-2.373	42.8
-2.378	46.4
-2.384	48.8
-2.389	50.0
-2.394	48.8
-2.400	44.8
-2.405	40.4
-2.410	37.2
-2.416	35.6
-2.421	34.8
-2.426	34.0
-2.432	33.2
-2.437	31.2
-2.442	28.4
-2.448	24.8
-2.453	21.6
-2.458	20.0
-2.464	19.6
-2.469	20.8
-2.474	22.8
-2.480	26.0
-2.485	29.6
-2.490	33.2
-2.496	36.0
-2.501	37.6
-2.506	37.6
-2.512	36.4
-2.517	36.0
-2.522	37.2
-2.528	40.0
-2.533	44.0
-2.538	47.2
-2.544	49.2
-2.549	48.0
-2.554	43.6
-2.560	38.8
-2.565	35.6
-2.570	34.0
-2.576	33.2
-2.581	32.8
-2.586	32.4
-2.592	30.0
-2.597	26.0
-2.602	22.4
-2.608	20.0
-2.613	18.8
-2.619	19.2
-2.624	21.2
-2.629	24.0
-2.635	28.0
-2.640	32.0
-2.645	35.2
-2.651	37.2
-2.656	37.2
-2.661	36.0
-2.667	36.0
-2.672	37.2
-2.677	39.6
-2.683	42.4
-2.688	44.8
-2.693	45.2
-2.699	42.4
-2.704	37.6
-2.709	34.0
-2.715	32.4
-2.720	31.6
-2.725	31.6
-2.731	31.2
-2.736	29.6
-2.741	25.6
-2.747	22.0
-2.752	20.0
-2.757	19.2
-2.763	20.0
-2.768	22.4
-2.773	26.0
-2.779	30.0
-2.784	33.6
-2.789	36.0
-2.795	36.4
-2.800	35.6
-2.805	35.2
-2.811	36.4
-2.816	39.2
-2.821	42.8
-2.827	46.0
-2.832	46.0
-2.837	42.0
-2.843	36.8
-2.848	33.2
-2.853	31.6
-2.859	31.2
-2.864	30.8
-2.869	29.6
-2.875	26.8
-2.880	23.2
-2.885	20.4
-2.891	19.2
-2.896	19.6
-2.901	21.6
-2.907	24.4
-2.912	28.4
-2.917	32.0
-2.923	34.8
-2.928	35.6
-2.933	34.8
-2.939	34.8
-2.944	36.4
-2.949	39.6
-2.955	43.6
-2.960	46.4
-2.965	44.8
-2.971	40.0
-2.976	35.2
-2.981	32.4
-2.987	31.6
-2.992	31.2
-2.997	30.4
-3.003	28.0
-3.008	24.0
-3.013	20.8
-3.019	19.2
-3.024	19.2
-3.029	20.8
-3.035	23.6
-3.040	26.8
-3.045	30.4
-3.051	32.8
-3.056	33.6
-3.061	33.2
-3.067	33.2
-3.072	35.2
-3.077	38.8
-3.083	42.0
-3.088	43.2
-3.093	40.4
-3.099	35.6
-3.104	32.0
-3.109	30.4
-3.115	30.0
-3.120	29.2
-3.125	27.2
-3.131	23.6
-3.136	20.4
-3.141	18.8
-3.147	18.8
-3.152	20.0
-3.157	22.8
-3.163	26.4
-3.168	30.4
-3.173	33.2
-3.179	33.6
-3.184	32.8
-3.189	33.2
-3.195	35.6
-3.200	39.2
-3.205	41.2
-3.211	40.0
-3.216	34.8
-3.221	30.0
-3.227	27.2
-3.232	26.0
-3.237	25.6
-3.243	25.6
-3.248	23.2
-3.253	20.0
-3.259	18.0
-3.264	17.6
-3.269	18.0
-3.275	20.0
-3.280	22.4
-3.285	24.8
-3.291	26.8
-3.296	28.0
-3.301	28.8
-3.306	30.4
-3.312	33.2
-3.317	36.4
-3.322	38.8
-3.328	38.0
-3.333	34.4
-3.338	30.8
-3.344	28.8
-3.349	28.0
-3.354	27.2
-3.360	25.2
-3.365	22.0
-3.370	18.8
-3.376	17.6
-3.381	18.0
-3.386	20.0
-3.392	22.8
-3.397	26.0
-3.402	28.8
-3.408	30.4
-3.413	30.4
-3.418	30.8
-3.424	32.8
-3.429	35.2
