&a / °	I1 / %
4.068	3.6
4.063	3.6
4.057	3.6
4.052	4.0
4.047	4.0
4.041	4.0
4.036	4.0
4.031	4.0
4.025	4.0
4.020	4.0
4.015	4.0
4.009	4.0
4.004	4.0
3.999	4.0
3.994	4.0
3.988	4.0
3.983	4.0
3.978	4.4
3.972	4.8
3.967	4.8
3.962	4.8
3.956	5.2
3.951	5.6
3.946	6.0
3.940	6.0
3.935	5.6
3.930	5.6
3.924	5.6
3.919	5.6
3.914	5.6
3.908	5.2
3.903	4.8
3.898	4.4
3.892	4.4
3.887	4.8
3.882	5.6
3.876	6.4
3.871	6.4
3.866	6.4
3.860	6.4
3.855	6.8
3.850	7.6
3.844	8.0
3.839	8.0
3.834	7.6
3.829	7.6
3.823	7.6
3.818	7.6
3.813	7.2
3.807	6.8
3.802	6.4
3.797	6.0
3.791	6.0
3.786	6.8
3.781	7.6
3.775	8.4
3.770	8.8
3.765	8.8
3.759	8.8
3.754	9.6
3.749	10.8
3.743	11.6
3.738	11.6
3.733	10.8
3.727	10.4
3.722	10.4
3.717	10.4
3.711	9.6
3.706	8.4
3.701	7.6
3.695	7.2
3.690	7.2
3.685	7.6
3.679	8.8
3.674	10.0
3.669	10.8
3.663	11.2
3.658	11.6
3.653	12.4
3.647	13.6
3.642	14.8
3.637	14.8
3.632	14.0
3.626	13.2
3.621	12.8
3.616	12.4
3.610	12.0
3.605	10.8
3.600	10.0
3.594	9.2
3.589	8.8
3.584	8.8
3.578	9.6
3.573	10.8
3.568	11.6
3.562	12.4
3.557	12.8
3.552	13.6
3.546	14.8
3.541	16.4
3.536	17.6
3.530	17.6
3.525	16.8
3.520	15.6
3.514	14.8
3.509	14.8
3.504	14.4
3.498	13.6
3.493	12.0
3.488	11.2
3.482	10.4
3.477	10.8
3.472	11.6
3.466	12.4
3.461	13.6
3.456	14.4
3.450	15.2
3.445	16.0
3.440	17.2
3.434	18.4
3.429	19.6
3.424	20.4
3.418	20.4
3.413	19.6
3.408	19.2
3.402	18.4
3.397	17.6
3.392	16.8
3.386	15.6
3.381	14.0
3.376	12.8
3.370	12.0
3.365	12.0
3.360	12.8
3.354	14.0
3.349	15.2
3.344	16.0
3.338	17.2
3.333	18.4
3.328	19.6
3.322	21.2
3.317	22.0
3.312	22.4
3.306	22.0
3.301	21.6
3.296	21.2
3.291	20.8
3.285	20.0
3.280	18.4
3.275	16.8
3.269	14.8
3.264	13.2
3.259	12.0
3.253	11.2
3.248	11.6
3.243	12.4
3.237	13.6
3.232	15.2
3.227	16.8
3.221	18.4
3.216	20.0
3.211	22.0
3.205	24.0
3.200	24.8
3.195	25.2
3.189	24.8
3.184	24.0
3.179	23.6
3.173	23.2
3.168	22.4
3.163	21.2
3.157	19.2
3.152	17.2
3.147	15.6
3.141	14.4
3.136	14.0
3.131	14.8
3.125	16.0
3.120	17.6
3.115	18.8
3.109	19.6
3.104	20.4
3.099	21.2
3.093	23.2
3.088	25.2
3.083	26.8
3.077	27.6
3.072	27.6
3.067	26.4
3.061	25.6
3.056	24.8
3.051	24.8
3.045	24.0
3.040	22.4
3.035	20.4
3.029	18.4
3.024	16.4
3.019	15.2
3.013	14.4
3.008	14.8
3.003	16.0
2.997	17.6
2.992	19.2
2.987	20.4
2.981	21.2
2.976	21.6
2.971	22.8
2.965	25.2
2.960	28.0
2.955	29.6
2.949	29.6
2.944	28.4
2.939	27.2
2.933	26.0
2.928	26.0
2.923	26.0
2.917	25.2
2.912	23.6
2.907	21.2
2.901	18.8
2.896	16.4
2.891	14.8
2.885	14.0
2.880	14.4
2.875	15.6
2.869	17.6
2.864	19.6
2.859	21.2
2.853	22.0
2.848	22.4
2.843	22.8
2.837	24.4
2.832	27.2
2.827	30.4
2.821	32.0
2.816	31.6
2.811	30.0
2.805	28.0
2.800	26.4
2.795	26.0
2.789	26.4
2.784	26.0
2.779	24.4
2.773	21.6
2.768	18.8
2.763	16.4
2.757	14.8
2.752	14.0
2.747	13.6
2.741	14.8
2.736	17.2
2.731	19.6
2.725	22.0
2.720	23.2
2.715	23.2
2.709	22.8
2.704	22.8
2.699	24.4
2.693	27.6
2.688	31.2
2.683	33.2
2.677	32.8
2.672	30.8
2.667	28.4
2.661	26.4
2.656	26.0
2.651	26.4
2.645	27.2
2.640	26.4
2.635	24.8
2.629	22.0
2.624	19.2
2.619	16.8
2.613	15.2
2.608	14.4
2.602	14.0
2.597	14.8
2.592	16.8
2.586	19.6
2.581	22.4
2.576	24.0
2.570	24.4
2.565	24.0
2.560	23.6
2.554	24.4
2.549	27.2
2.544	31.2
2.538	34.4
2.533	35.6
2.528	34.8
2.522	32.0
2.517	29.2
2.512	26.8
2.506	26.4
2.501	27.6
2.496	28.4
2.490	28.0
2.485	25.6
2.480	22.8
2.474	19.6
2.469	17.2
2.464	15.6
2.458	14.4
2.453	14.0
2.448	14.4
2.442	15.6
2.437	17.6
2.432	20.4
2.426	23.2
2.421	24.8
2.416	25.6
2.410	25.2
2.405	24.8
2.400	25.2
2.394	27.2
2.389	31.2
2.384	35.6
2.378	38.0
2.373	37.6
2.368	34.8
2.362	31.2
2.357	28.0
2.352	26.4
2.346	26.8
2.341	28.4
2.336	29.6
2.330	29.6
2.325	27.6
2.320	24.4
2.314	20.8
2.309	18.0
2.304	16.0
2.298	14.8
2.293	14.0
2.288	14.0
2.282	14.8
2.277	16.4
2.272	19.2
2.266	22.8
2.261	26.0
2.256	27.2
2.250	27.2
2.245	26.4
2.240	25.6
2.234	25.6
2.229	26.8
2.223	30.0
2.218	34.8
2.213	38.4
2.207	40.0
2.202	38.4
2.197	35.2
2.191	31.6
2.186	28.4
2.181	26.8
2.175	26.8
2.170	28.4
2.165	30.0
2.159	30.4
2.154	28.8
2.149	26.0
2.143	23.2
2.138	20.0
2.133	17.6
2.127	16.0
2.122	14.8
2.117	14.0
2.111	14.0
2.106	14.8
2.101	16.4
2.095	18.8
2.090	22.4
2.085	26.0
2.079	28.4
2.074	29.2
2.069	28.8
2.063	27.6
2.058	26.4
2.053	26.4
2.047	27.6
2.042	30.8
2.037	35.6
2.031	40.4
2.026	42.8
2.021	42.0
2.015	38.8
2.010	34.8
2.005	31.2
1.999	28.4
1.994	26.8
1.989	27.2
1.983	29.2
1.978	31.6
1.972	32.4
1.967	31.6
1.962	28.8
1.956	25.2
1.951	21.6
1.946	18.8
1.940	16.4
1.935	15.2
1.930	14.4
1.924	14.0
1.919	14.0
1.914	14.8
1.908	16.0
1.903	18.0
1.898	20.8
1.892	24.4
1.887	27.6
1.882	29.6
1.876	30.4
1.871	29.6
1.866	28.4
1.860	27.2
1.855	26.4
1.850	26.8
1.844	28.8
1.839	32.4
1.834	37.6
1.828	42.0
1.823	44.0
1.818	43.2
1.812	40.4
1.807	36.4
1.802	32.4
1.796	29.2
1.791	27.2
1.786	26.8
1.780	28.0
1.775	30.4
1.769	33.2
1.764	34.4
1.759	33.6
1.753	31.2
1.748	27.6
1.743	24.0
1.737	20.8
1.732	18.4
1.727	16.4
1.721	15.2
1.716	14.4
1.711	14.0
1.705	14.0
1.700	14.4
1.695	15.2
1.689	16.4
1.684	18.8
1.679	22.0
1.673	25.2
1.668	28.4
1.663	30.8
1.657	31.6
1.652	31.2
1.647	30.4
1.641	29.2
1.636	28.4
1.631	27.6
1.625	28.0
1.620	29.6
1.615	32.8
1.609	37.6
1.604	42.8
1.599	46.8
1.593	48.4
1.588	47.2
1.582	43.6
1.577	39.2
1.572	35.2
1.566	31.6
1.561	28.8
1.556	27.2
1.550	27.2
1.545	28.4
1.540	31.2
1.534	34.0
1.529	36.4
1.524	37.2
1.518	35.6
1.513	32.8
1.508	28.8
1.502	25.2
1.497	22.0
1.492	19.6
1.486	17.6
1.481	16.0
1.476	14.8
1.470	14.4
1.465	14.0
1.460	14.0
1.454	14.4
1.449	14.8
1.444	15.6
1.438	17.2
1.433	19.2
1.428	22.0
1.422	25.6
1.417	29.2
1.411	32.0
1.406	34.0
1.401	34.4
1.395	34.0
1.390	32.8
1.385	31.2
1.379	30.0
1.374	28.8
1.369	28.0
1.363	28.0
1.358	28.8
1.353	30.8
1.347	34.4
1.342	39.2
1.337	44.4
1.331	48.8
1.326	50.8
1.321	50.4
1.315	48.0
1.310	44.0
1.305	40.0
1.299	36.0
1.294	32.4
1.289	30.0
1.283	28.4
1.278	27.6
1.273	28.0
1.267	29.2
1.262	31.6
1.256	34.4
1.251	36.8
1.246	38.0
1.240	38.0
1.235	37.2
1.230	34.8
1.224	32.0
1.219	28.8
1.214	25.6
1.208	22.8
1.203	20.8
1.198	18.8
1.192	17.6
1.187	16.4
1.182	15.6
1.176	15.2
1.171	14.8
1.166	14.8
1.160	14.8
1.155	14.8
1.150	15.2
1.144	15.6
1.139	16.0
1.134	17.2
1.128	18.8
1.123	20.8
1.118	23.2
1.112	25.6
1.107	28.8
1.101	31.2
1.096	33.6
1.091	34.8
1.085	35.6
1.080	35.6
1.075	35.2
1.069	34.0
1.064	32.8
1.059	31.2
1.053	30.0
1.048	29.2
1.043	28.8
1.037	28.8
1.032	29.2
1.027	30.8
1.021	33.2
1.016	36.8
1.011	40.8
1.005	44.8
1.000	48.8
0.995	52.0
0.989	54.0
0.984	54.4
0.979	53.6
0.973	51.6
0.968	48.8
0.962	45.6
0.957	42.0
0.952	38.4
0.946	35.6
0.941	33.2
0.936	31.2
0.930	30.0
0.925	29.2
0.920	28.8
0.914	28.8
0.909	28.8
0.904	28.8
0.898	28.8
0.893	29.6
0.888	31.2
0.882	33.6
0.877	36.0
0.872	38.4
0.866	40.0
0.861	40.0
0.856	38.8
0.850	36.8
0.845	34.4
0.840	31.6
0.834	28.8
0.829	26.0
0.823	24.0
0.818	22.0
0.813	20.4
0.807	19.2
0.802	18.0
0.797	17.2
0.791	16.4
0.786	16.0
0.781	15.6
0.775	15.2
0.770	14.8
0.765	14.8
0.759	14.8
0.754	14.8
0.749	14.8
0.743	14.8
0.738	15.2
0.733	15.6
0.727	16.0
0.722	16.4
0.717	16.8
0.711	17.6
0.706	18.4
0.701	19.6
0.695	20.8
0.690	22.4
0.684	24.0
0.679	25.6
0.674	27.6
0.668	29.6
0.663	31.6
0.658	33.2
0.652	34.8
0.647	36.0
0.642	36.8
0.636	37.6
0.631	38.0
0.626	38.4
0.620	38.4
0.615	38.0
0.610	37.2
0.604	36.4
0.599	35.6
0.594	34.8
0.588	34.0
0.583	33.2
0.578	32.4
0.572	31.6
0.567	31.2
0.561	30.8
0.556	30.8
0.551	30.8
0.545	30.8
0.540	31.2
0.535	31.6
0.529	32.0
0.524	32.4
0.519	32.8
0.513	32.8
0.508	33.2
0.503	34.0
0.497	35.2
0.492	37.2
0.487	39.6
0.481	42.4
0.476	44.8
0.471	46.8
0.465	48.4
0.460	49.6
0.455	50.4
0.449	51.2
0.444	52.0
0.438	52.4
0.433	53.6
0.428	54.4
0.422	54.8
0.417	55.2
0.412	54.8
0.406	54.0
0.401	52.8
0.396	51.2
0.390	50.0
0.385	48.8
0.380	47.2
0.374	46.0
0.369	44.4
0.364	42.8
0.358	41.2
0.353	40.0
0.348	38.4
0.342	37.2
0.337	36.4
0.332	36.0
0.326	35.2
0.321	34.4
0.316	33.6
0.310	33.2
0.305	32.8
0.299	32.4
0.294	32.0
0.289	31.6
0.283	31.6
0.278	31.6
0.273	31.2
0.267	30.8
0.262	31.2
0.257	31.2
0.251	31.6
0.246	31.6
0.241	32.0
0.235	32.0
0.230	32.0
0.225	32.0
0.219	31.6
0.214	31.2
0.209	30.8
0.203	31.2
0.198	31.6
0.193	32.8
0.187	34.0
0.182	35.2
0.176	36.4
0.171	37.2
0.166	37.6
0.160	38.0
0.155	38.4
0.150	38.8
0.144	39.2
0.139	39.2
0.134	39.6
0.128	40.0
0.123	40.0
0.118	40.4
0.112	40.8
0.107	40.8
0.102	41.2
0.096	41.2
0.091	41.2
0.086	41.2
0.080	41.6
0.075	41.6
0.070	41.6
0.064	41.6
0.059	41.6
0.053	41.6
0.048	41.6
0.043	41.6
0.037	42.0
0.032	42.0
0.027	42.4
0.021	42.4
0.016	42.4
0.011	42.4
0.005	42.4
0.000	42.8
-0.005	42.8
-0.011	42.8
-0.016	43.2
-0.021	42.8
-0.027	42.8
-0.032	42.8
-0.037	43.2
-0.043	42.8
-0.048	43.2
-0.053	42.8
-0.059	42.8
-0.064	42.8
-0.070	42.8
-0.075	42.4
-0.080	42.4
-0.086	42.0
-0.091	42.0
-0.096	42.0
-0.102	41.6
-0.107	41.2
-0.112	40.8
-0.118	40.8
-0.123	41.2
-0.128	41.6
-0.134	41.6
-0.139	41.6
-0.144	41.6
-0.150	41.2
-0.155	40.8
-0.160	40.4
-0.166	40.0
-0.171	39.6
-0.176	39.6
-0.182	39.6
-0.187	39.6
-0.193	39.6
-0.198	39.2
-0.203	39.2
-0.209	38.8
-0.214	38.4
-0.219	38.0
-0.225	37.6
-0.230	37.2
-0.235	36.8
-0.241	36.4
-0.246	36.4
-0.251	36.0
-0.257	36.0
-0.262	36.0
-0.267	36.0
-0.273	35.6
-0.278	35.6
-0.283	35.6
-0.289	35.6
-0.294	35.6
-0.299	35.6
-0.305	36.0
-0.310	36.4
-0.316	37.2
-0.321	38.0
-0.326	38.4
-0.332	39.2
-0.337	40.0
-0.342	40.8
-0.348	41.6
-0.353	42.0
-0.358	42.8
-0.364	43.6
-0.369	44.8
-0.374	45.6
-0.380	46.8
-0.385	48.0
-0.390	48.8
-0.396	49.6
-0.401	50.4
-0.406	51.2
-0.412	52.0
-0.417	52.4
-0.422	52.8
-0.428	53.6
-0.433	54.0
-0.438	54.4
-0.444	54.8
-0.449	54.8
-0.455	54.8
-0.460	54.4
-0.465	54.0
-0.471	53.6
-0.476	53.2
-0.481	52.4
-0.487	50.8
-0.492	49.6
-0.497	48.8
-0.503	48.8
-0.508	48.4
-0.513	48.0
-0.519	47.2
-0.524	46.4
-0.529	45.6
-0.535	44.4
-0.540	43.6
-0.545	42.4
-0.551	41.2
-0.556	40.0
-0.561	39.2
-0.567	38.4
-0.572	38.0
-0.578	37.2
-0.583	37.2
-0.588	36.8
-0.594	36.8
-0.599	36.8
-0.604	36.8
-0.610	36.8
-0.615	36.8
-0.620	36.4
-0.626	36.4
-0.631	36.4
-0.636	36.4
-0.642	36.4
-0.647	36.4
-0.652	36.0
-0.658	35.2
-0.663	34.8
-0.668	34.0
-0.674	33.6
-0.679	32.8
-0.684	32.0
-0.690	31.2
-0.695	30.4
-0.701	29.6
-0.706	28.4
-0.711	27.2
-0.717	26.0
-0.722	25.2
-0.727	24.0
-0.733	23.2
-0.738	22.0
-0.743	20.8
-0.749	20.0
-0.754	19.2
-0.759	18.8
-0.765	18.4
-0.770	18.0
-0.775	18.0
-0.781	18.0
-0.786	18.0
-0.791	18.4
-0.797	18.8
-0.802	19.6
-0.807	20.8
-0.813	21.6
-0.818	22.8
-0.823	24.4
-0.829	25.6
-0.834	27.2
-0.840	28.4
-0.845	30.0
-0.850	31.6
-0.856	33.2
-0.861	34.8
-0.866	36.0
-0.872	37.2
-0.877	38.4
-0.882	39.2
-0.888	40.0
-0.893	40.4
-0.898	40.8
-0.904	41.2
-0.909	41.2
-0.914	41.2
-0.920	40.8
-0.925	40.4
-0.930	40.4
-0.936	40.4
-0.941	40.8
-0.946	41.2
-0.952	42.0
-0.957	43.2
-0.962	44.8
-0.968	46.4
-0.973	47.6
-0.979	48.8
-0.984	50.0
-0.989	51.2
-0.995	52.0
-1.000	52.4
-1.005	52.4
-1.011	52.0
-1.016	51.6
-1.021	50.8
-1.027	50.0
-1.032	49.2
-1.037	48.0
-1.043	46.8
-1.048	45.2
-1.053	43.2
-1.059	41.2
-1.064	39.6
-1.069	38.8
-1.075	38.0
-1.080	37.2
-1.085	36.8
-1.091	36.4
-1.096	36.0
-1.101	35.6
-1.107	34.8
-1.112	34.0
-1.118	33.2
-1.123	32.0
-1.128	30.8
-1.134	29.2
-1.139	27.2
-1.144	25.2
-1.150	23.6
-1.155	22.0
-1.160	20.8
-1.166	20.0
-1.171	19.2
-1.176	18.4
-1.182	18.4
-1.187	18.8
-1.192	19.6
-1.198	20.4
-1.203	21.6
-1.208	23.2
-1.214	24.8
-1.219	26.4
-1.224	28.4
-1.230	30.4
-1.235	32.4
-1.240	34.0
-1.246	36.0
-1.251	37.6
-1.256	38.8
-1.262	40.0
-1.267	40.4
-1.273	40.8
-1.278	41.6
-1.283	42.0
-1.289	42.0
-1.294	42.4
-1.299	42.8
-1.305	43.6
-1.310	44.8
-1.315	46.4
-1.321	47.6
-1.326	48.8
-1.331	49.2
-1.337	50.0
-1.342	50.0
-1.347	50.0
-1.353	50.0
-1.358	49.6
-1.363	48.4
-1.369	46.4
-1.374	44.0
-1.379	41.6
-1.385	39.6
-1.390	38.0
-1.395	36.8
-1.401	36.4
-1.406	36.0
-1.411	35.2
-1.417	34.4
-1.422	33.6
-1.428	32.4
-1.433	31.2
-1.438	29.6
-1.444	28.0
-1.449	26.4
-1.454	24.4
-1.460	22.4
-1.465	20.8
-1.470	20.0
-1.476	19.6
-1.481	19.6
-1.486	20.0
-1.492	21.2
-1.497	22.8
-1.502	24.8
-1.508	26.8
-1.513	28.8
-1.518	30.8
-1.524	33.2
-1.529	35.6
-1.534	37.6
-1.540	39.2
-1.545	40.0
-1.550	40.8
-1.556	41.2
-1.561	41.2
-1.566	41.6
-1.572	41.6
-1.577	42.4
-1.582	44.0
-1.588	46.0
-1.593	48.0
-1.599	49.2
-1.604	49.6
-1.609	49.6
-1.615	49.2
-1.620	49.2
-1.625	48.4
-1.631	46.8
-1.636	44.0
-1.641	41.2
-1.647	38.8
-1.652	36.8
-1.657	35.6
-1.663	34.8
-1.668	34.4
-1.673	33.6
-1.679	32.8
-1.684	31.6
-1.689	30.0
-1.695	28.4
-1.700	26.0
-1.705	23.6
-1.711	21.6
-1.716	20.4
-1.721	19.6
-1.727	20.0
-1.732	20.8
-1.737	22.4
-1.743	24.8
-1.748	27.2
-1.753	29.6
-1.759	32.0
-1.764	34.0
-1.769	36.0
-1.775	37.6
-1.780	39.2
-1.786	40.4
-1.791	41.6
-1.796	42.0
-1.802	42.0
-1.807	42.4
-1.812	44.0
-1.818	46.0
-1.823	47.6
-1.828	49.2
-1.834	50.0
-1.839	50.4
-1.844	50.4
-1.850	49.2
-1.855	46.4
-1.860	43.2
-1.866	40.0
-1.871	38.0
-1.876	36.4
-1.882	35.6
-1.887	34.8
-1.892	33.6
-1.898	32.4
-1.903	30.8
-1.908	28.8
-1.914	26.4
-1.919	23.6
-1.924	21.6
-1.930	20.0
-1.935	19.6
-1.940	20.0
-1.946	21.2
-1.951	23.2
-1.956	26.0
-1.962	29.2
-1.967	32.4
-1.972	35.2
-1.978	37.6
-1.983	39.2
-1.989	40.8
-1.994	41.6
-1.999	41.6
-2.005	41.6
-2.010	42.0
-2.015	43.2
-2.021	45.2
-2.026	47.2
-2.031	48.4
-2.037	48.8
-2.042	48.8
-2.047	47.6
-2.053	45.2
-2.058	41.6
-2.063	38.4
-2.069	36.4
-2.074	35.6
-2.079	34.8
-2.085	34.0
-2.090	32.8
-2.095	31.2
-2.101	29.2
-2.106	26.4
-2.111	23.6
-2.117	21.2
-2.122	19.6
-2.127	19.2
-2.133	20.0
-2.138	21.6
-2.143	24.0
-2.149	27.2
-2.154	30.8
-2.159	34.4
-2.165	37.2
-2.170	39.2
-2.175	40.8
-2.181	40.8
-2.186	40.4
-2.191	40.4
-2.197	41.6
-2.202	43.6
-2.207	46.0
-2.213	47.6
-2.218	49.2
-2.223	49.2
-2.229	46.8
-2.234	42.8
-2.240	38.8
-2.245	36.0
-2.250	34.4
-2.256	34.0
-2.261	34.0
-2.266	33.2
-2.272	31.6
-2.277	29.2
-2.282	26.0
-2.288	22.4
-2.293	20.0
-2.298	18.8
-2.304	19.2
-2.309	20.4
-2.314	22.8
-2.320	25.6
-2.325	29.2
-2.330	32.8
-2.336	35.6
-2.341	37.6
-2.346	38.8
-2.352	38.4
-2.357	38.0
-2.362	38.0
-2.368	40.0
-2.373	43.2
-2.378	46.8
-2.384	49.2
-2.389	50.4
-2.394	49.2
-2.400	45.2
-2.405	40.4
-2.410	37.2
-2.416	35.6
-2.421	35.2
-2.426	34.4
-2.432	33.2
-2.437	30.8
-2.442	27.6
-2.448	23.6
-2.453	20.8
-2.458	18.8
-2.464	18.8
-2.469	19.6
-2.474	21.6
-2.480	24.8
-2.485	28.4
-2.490	32.4
-2.496	35.6
-2.501	37.6
-2.506	38.4
-2.512	37.6
-2.517	36.8
-2.522	37.6
-2.528	40.0
-2.533	44.0
-2.538	47.2
-2.544	49.2
-2.549	48.4
-2.554	44.4
-2.560	39.6
-2.565	36.0
-2.570	34.4
-2.576	33.6
-2.581	33.2
-2.586	32.0
-2.592	29.2
-2.597	25.2
-2.602	21.2
-2.608	18.8
-2.613	18.0
-2.619	18.4
-2.624	20.4
-2.629	23.2
-2.635	26.8
-2.640	30.8
-2.645	34.4
-2.651	37.2
-2.656	38.0
-2.661	37.2
-2.667	36.8
-2.672	37.6
-2.677	40.0
-2.683	42.4
-2.688	44.8
-2.693	45.6
-2.699	42.8
-2.704	38.4
-2.709	34.8
-2.715	32.8
-2.720	32.0
-2.725	32.0
-2.731	31.2
-2.736	27.6
-2.741	24.0
-2.747	20.8
-2.752	18.8
-2.757	18.4
-2.763	19.2
-2.768	21.2
-2.773	24.4
-2.779	28.0
-2.784	32.0
-2.789	35.2
-2.795	36.4
-2.800	35.6
-2.805	35.2
-2.811	35.6
-2.816	38.4
-2.821	42.0
-2.827	44.8
-2.832	45.2
-2.837	41.6
-2.843	36.8
-2.848	33.2
-2.853	31.6
-2.859	30.8
-2.864	30.4
-2.869	28.8
-2.875	25.6
-2.880	21.6
-2.885	19.2
-2.891	18.0
-2.896	18.4
-2.901	20.0
-2.907	22.8
-2.912	26.8
-2.917	30.8
-2.923	34.0
-2.928	35.2
-2.933	35.2
-2.939	34.8
-2.944	36.0
-2.949	39.2
-2.955	42.8
-2.960	45.2
-2.965	44.0
-2.971	39.2
-2.976	34.8
-2.981	32.0
-2.987	30.8
-2.992	30.4
-2.997	29.6
-3.003	26.4
-3.008	22.4
-3.013	19.6
-3.019	18.0
-3.024	18.4
-3.029	19.6
-3.035	22.0
-3.040	25.2
-3.045	28.8
-3.051	32.0
-3.056	33.2
-3.061	33.2
-3.067	33.2
-3.072	34.8
-3.077	38.0
-3.083	41.2
-3.088	42.4
-3.093	40.0
-3.099	35.2
-3.104	31.6
-3.109	30.0
-3.115	29.2
-3.120	28.4
-3.125	26.4
-3.131	22.8
-3.136	19.2
-3.141	17.6
-3.147	17.6
-3.152	18.8
-3.157	21.6
-3.163	25.2
-3.168	29.2
-3.173	32.4
-3.179	33.6
-3.184	32.8
-3.189	33.2
-3.195	35.2
-3.200	38.4
-3.205	40.4
-3.211	39.2
-3.216	34.4
-3.221	29.6
-3.227	26.4
-3.232	25.2
-3.237	25.2
-3.243	24.4
-3.248	22.0
-3.253	19.2
-3.259	17.6
-3.264	16.8
-3.269	17.2
-3.275	18.8
-3.280	21.2
-3.285	24.0
-3.291	26.4
-3.296	28.0
-3.301	28.8
-3.306	30.0
-3.312	32.4
-3.317	35.6
-3.322	38.0
-3.328	37.6
-3.333	33.6
-3.338	30.4
-3.344	28.4
-3.349	27.2
-3.354	26.4
-3.360	24.0
-3.365	20.4
-3.370	17.6
-3.376	16.4
-3.381	17.2
-3.386	19.2
-3.392	22.0
-3.397	25.2
-3.402	28.0
-3.408	30.0
-3.413	30.4
-3.418	30.8
-3.424	32.8
-3.429	34.8
