&a / °	I1 / %
4.068	3.6
4.063	3.6
4.057	3.6
4.052	4.0
4.047	4.0
4.041	4.0
4.036	4.0
4.031	4.0
4.025	4.0
4.020	4.0
4.015	4.0
4.009	4.0
4.004	4.0
3.999	4.0
3.994	4.0
3.988	4.0
3.983	4.4
3.978	4.8
3.972	5.2
3.967	5.2
3.962	5.2
3.956	5.6
3.951	6.0
3.946	6.0
3.940	6.0
3.935	5.6
3.930	5.6
3.924	5.6
3.919	6.0
3.914	6.0
3.908	5.6
3.903	5.2
3.898	4.8
3.892	5.2
3.887	5.6
3.882	6.0
3.876	6.4
3.871	6.8
3.866	6.8
3.860	6.8
3.855	7.2
3.850	8.0
3.844	8.4
3.839	8.4
3.834	8.0
3.829	7.6
3.823	7.6
3.818	8.0
3.813	8.0
3.807	7.6
3.802	7.2
3.797	6.8
3.791	6.8
3.786	7.6
3.781	8.4
3.775	9.2
3.770	9.2
3.765	9.2
3.759	9.2
3.754	10.0
3.749	11.2
3.743	12.0
3.738	11.6
3.733	10.8
3.727	10.4
3.722	10.4
3.717	10.4
3.711	10.0
3.706	9.6
3.701	8.8
3.695	8.4
3.690	8.4
3.685	8.8
3.679	9.6
3.674	10.4
3.669	10.8
3.663	11.2
3.658	11.2
3.653	12.0
3.647	13.6
3.642	14.8
3.637	14.8
3.632	14.0
3.626	13.2
3.621	12.8
3.616	12.8
3.610	12.4
3.605	11.6
3.600	10.8
3.594	10.0
3.589	9.6
3.584	10.0
3.578	10.8
3.573	11.6
3.568	12.4
3.562	12.8
3.557	13.2
3.552	14.0
3.546	15.2
3.541	16.4
3.536	17.6
3.530	18.0
3.525	17.2
3.520	16.0
3.514	15.2
3.509	15.2
3.504	15.2
3.498	14.4
3.493	13.6
3.488	12.4
3.482	12.0
3.477	12.0
3.472	12.8
3.466	13.6
3.461	14.4
3.456	15.2
3.450	15.6
3.445	16.4
3.440	17.6
3.434	18.8
3.429	20.0
3.424	20.8
3.418	20.8
3.413	20.0
3.408	19.2
3.402	18.4
3.397	18.0
3.392	17.6
3.386	16.8
3.381	15.6
3.376	14.4
3.370	13.6
3.365	14.0
3.360	14.8
3.354	15.6
3.349	16.4
3.344	17.2
3.338	18.0
3.333	18.8
3.328	20.4
3.322	21.6
3.317	22.4
3.312	22.8
3.306	22.4
3.301	21.6
3.296	21.2
3.291	20.8
3.285	20.4
3.280	19.6
3.275	18.0
3.269	16.4
3.264	14.4
3.259	13.2
3.253	12.8
3.248	13.2
3.243	14.0
3.237	14.8
3.232	16.0
3.227	17.2
3.221	18.8
3.216	20.4
3.211	22.4
3.205	24.4
3.200	25.6
3.195	26.0
3.189	25.6
3.184	24.4
3.179	23.6
3.173	23.2
3.168	23.2
3.163	22.4
3.157	20.8
3.152	18.8
3.147	17.2
3.141	16.0
3.136	16.0
3.131	16.4
3.125	17.6
3.120	18.8
3.115	20.0
3.109	20.4
3.104	20.8
3.099	21.6
3.093	23.2
3.088	25.6
3.083	27.6
3.077	28.4
3.072	28.4
3.067	27.2
3.061	26.0
3.056	25.2
3.051	24.8
3.045	24.8
3.040	24.0
3.035	22.4
3.029	20.4
3.024	18.4
3.019	17.2
3.013	16.4
3.008	16.8
3.003	18.0
2.997	20.0
2.992	21.2
2.987	22.0
2.981	22.0
2.976	22.4
2.971	23.2
2.965	25.6
2.960	28.4
2.955	30.0
2.949	30.0
2.944	29.2
2.939	27.6
2.933	26.0
2.928	25.6
2.923	25.6
2.917	26.0
2.912	25.2
2.907	23.2
2.901	20.8
2.896	18.4
2.891	16.8
2.885	16.0
2.880	16.4
2.875	17.6
2.869	19.6
2.864	21.6
2.859	22.4
2.853	22.8
2.848	22.8
2.843	22.8
2.837	24.4
2.832	27.6
2.827	30.8
2.821	32.4
2.816	32.4
2.811	30.4
2.805	28.0
2.800	26.4
2.795	25.6
2.789	26.0
2.784	26.8
2.779	26.0
2.773	24.0
2.768	21.2
2.763	18.8
2.757	16.8
2.752	15.6
2.747	15.6
2.741	16.8
2.736	20.4
2.731	22.8
2.725	24.4
2.720	25.2
2.715	24.4
2.709	23.6
2.704	23.6
2.699	25.2
2.693	28.4
2.688	32.4
2.683	34.8
2.677	34.4
2.672	32.4
2.667	29.6
2.661	27.2
2.656	26.0
2.651	26.0
2.645	27.6
2.640	28.4
2.635	27.6
2.629	25.6
2.624	22.8
2.619	20.0
2.613	18.0
2.608	16.8
2.602	16.8
2.597	18.0
2.592	20.4
2.586	23.2
2.581	25.2
2.576	26.0
2.570	25.6
2.565	24.8
2.560	24.4
2.554	25.2
2.549	28.0
2.544	32.0
2.538	36.0
2.533	37.6
2.528	36.8
2.522	34.0
2.517	30.4
2.512	27.6
2.506	26.4
2.501	27.2
2.496	28.8
2.490	29.6
2.485	28.8
2.480	26.8
2.474	23.6
2.469	20.8
2.464	18.4
2.458	16.8
2.453	16.4
2.448	16.8
2.442	18.4
2.437	20.8
2.432	23.6
2.426	26.0
2.421	27.2
2.416	27.2
2.410	26.4
2.405	25.6
2.400	26.0
2.394	28.4
2.389	32.8
2.384	37.2
2.378	40.0
2.373	39.6
2.368	37.2
2.362	33.2
2.357	29.6
2.352	27.2
2.346	26.4
2.341	27.6
2.336	30.0
2.330	31.6
2.325	31.2
2.320	28.8
2.314	25.2
2.309	21.6
2.304	19.2
2.298	17.6
2.293	16.4
2.288	16.4
2.282	17.6
2.277	20.0
2.272	23.2
2.266	26.4
2.261	28.8
2.256	29.2
2.250	28.8
2.245	27.2
2.240	26.0
2.234	26.0
2.229	27.6
2.223	31.2
2.218	36.0
2.213	40.4
2.207	42.4
2.202	40.8
2.197	37.6
2.191	33.6
2.186	29.6
2.181	27.2
2.175	26.4
2.170	27.2
2.165	29.2
2.159	31.2
2.154	32.0
2.149	30.8
2.143	28.0
2.138	24.4
2.133	21.6
2.127	19.2
2.122	17.6
2.117	16.8
2.111	16.8
2.106	17.6
2.101	19.6
2.095	22.8
2.090	26.8
2.085	29.6
2.079	30.8
2.074	30.8
2.069	29.6
2.063	28.0
2.058	26.8
2.053	26.8
2.047	28.0
2.042	31.2
2.037	36.4
2.031	41.6
2.026	44.4
2.021	44.0
2.015	41.2
2.010	37.2
2.005	32.8
1.999	29.2
1.994	27.2
1.989	26.8
1.983	28.0
1.978	30.8
1.972	33.6
1.967	34.4
1.962	33.2
1.956	30.0
1.951	26.0
1.946	22.4
1.940	19.6
1.935	18.0
1.930	16.8
1.924	16.4
1.919	16.4
1.914	17.2
1.908	18.8
1.903	21.6
1.898	25.2
1.892	28.8
1.887	31.2
1.882	32.0
1.876	31.6
1.871	30.4
1.866	28.8
1.860	27.6
1.855	26.8
1.850	27.2
1.844	29.6
1.839	33.6
1.834	39.2
1.828	44.0
1.823	46.4
1.818	46.0
1.812	43.2
1.807	38.8
1.802	34.8
1.796	30.8
1.791	28.0
1.786	26.8
1.780	27.2
1.775	29.2
1.769	32.0
1.764	34.8
1.759	36.4
1.753	36.0
1.748	33.6
1.743	30.0
1.737	26.0
1.732	22.8
1.727	20.4
1.721	18.4
1.716	17.2
1.711	16.4
1.705	16.4
1.700	16.8
1.695	18.0
1.689	20.0
1.684	22.8
1.679	26.4
1.673	30.0
1.668	32.4
1.663	33.6
1.657	33.2
1.652	32.4
1.647	30.8
1.641	29.6
1.636	28.4
1.631	28.0
1.625	28.4
1.620	30.0
1.615	33.6
1.609	38.8
1.604	44.4
1.599	48.8
1.593	50.4
1.588	49.6
1.582	46.4
1.577	42.0
1.572	37.6
1.566	33.6
1.561	30.0
1.556	28.0
1.550	27.2
1.545	27.6
1.540	29.6
1.534	32.8
1.529	36.0
1.524	38.8
1.518	39.6
1.513	38.0
1.508	35.2
1.502	31.2
1.497	27.2
1.492	24.0
1.486	21.2
1.481	19.2
1.476	17.6
1.470	16.8
1.465	16.4
1.460	16.4
1.454	16.8
1.449	17.6
1.444	18.8
1.438	20.8
1.433	23.6
1.428	27.2
1.422	30.8
1.417	34.0
1.411	36.0
1.406	36.8
1.401	36.0
1.395	34.8
1.390	33.2
1.385	31.6
1.379	30.0
1.374	28.8
1.369	28.0
1.363	28.4
1.358	29.6
1.353	31.6
1.347	35.6
1.342	40.8
1.337	46.4
1.331	50.8
1.326	53.2
1.321	53.2
1.315	50.8
1.310	47.2
1.305	42.8
1.299	38.4
1.294	34.4
1.289	31.2
1.283	28.8
1.278	27.6
1.273	27.2
1.267	28.0
1.262	29.6
1.256	31.6
1.251	34.4
1.246	37.2
1.240	39.2
1.235	40.4
1.230	40.0
1.224	38.8
1.219	36.0
1.214	32.4
1.208	29.2
1.203	26.0
1.198	23.6
1.192	21.6
1.187	20.0
1.182	18.8
1.176	18.0
1.171	17.2
1.166	16.8
1.160	16.8
1.155	16.8
1.150	17.2
1.144	18.0
1.139	19.2
1.134	21.2
1.128	23.2
1.123	26.0
1.118	28.8
1.112	31.2
1.107	34.0
1.101	35.6
1.096	36.8
1.091	37.2
1.085	36.8
1.080	36.0
1.075	35.2
1.069	34.0
1.064	32.4
1.059	31.2
1.053	30.0
1.048	29.2
1.043	28.8
1.037	28.8
1.032	29.6
1.027	31.2
1.021	34.0
1.016	37.6
1.011	41.6
1.005	46.0
1.000	50.4
0.995	54.0
0.989	56.4
0.984	57.2
0.979	56.8
0.973	54.8
0.968	52.0
0.962	48.4
0.957	44.8
0.952	41.2
0.946	38.0
0.941	34.8
0.936	32.4
0.930	30.8
0.925	29.6
0.920	28.4
0.914	28.0
0.909	27.2
0.904	26.8
0.898	26.8
0.893	27.6
0.888	29.2
0.882	31.6
0.877	34.8
0.872	38.4
0.866	41.2
0.861	43.2
0.856	44.0
0.850	43.2
0.845	41.6
0.840	38.8
0.834	36.0
0.829	33.2
0.823	30.8
0.818	28.4
0.813	26.0
0.807	24.0
0.802	22.4
0.797	21.2
0.791	20.0
0.786	19.2
0.781	18.8
0.775	18.4
0.770	17.6
0.765	17.2
0.759	17.2
0.754	17.2
0.749	17.2
0.743	17.6
0.738	17.6
0.733	18.0
0.727	18.8
0.722	19.6
0.717	20.4
0.711	21.6
0.706	22.8
0.701	24.4
0.695	26.4
0.690	28.0
0.684	30.0
0.679	31.6
0.674	33.6
0.668	35.6
0.663	37.2
0.658	38.4
0.652	39.2
0.647	39.6
0.642	39.6
0.636	39.6
0.631	39.6
0.626	39.2
0.620	38.8
0.615	38.0
0.610	37.2
0.604	36.4
0.599	35.6
0.594	34.4
0.588	33.2
0.583	32.4
0.578	32.0
0.572	31.2
0.567	30.4
0.561	30.4
0.556	30.4
0.551	30.4
0.545	30.8
0.540	31.2
0.535	32.0
0.529	32.4
0.524	33.2
0.519	33.2
0.513	33.2
0.508	34.0
0.503	34.8
0.497	36.0
0.492	38.0
0.487	40.8
0.481	43.6
0.476	46.0
0.471	48.4
0.465	50.4
0.460	51.6
0.455	52.8
0.449	53.6
0.444	54.4
0.438	54.8
0.433	56.0
0.428	57.2
0.422	58.0
0.417	58.0
0.412	57.6
0.406	57.2
0.401	56.0
0.396	54.8
0.390	53.6
0.385	52.0
0.380	50.4
0.374	48.8
0.369	47.2
0.364	45.6
0.358	44.0
0.353	42.4
0.348	41.2
0.342	39.6
0.337	38.8
0.332	38.0
0.326	37.2
0.321	36.4
0.316	35.6
0.310	34.8
0.305	34.0
0.299	33.6
0.294	32.8
0.289	32.4
0.283	32.0
0.278	31.6
0.273	31.2
0.267	30.8
0.262	30.8
0.257	30.8
0.251	30.8
0.246	30.8
0.241	30.8
0.235	30.8
0.230	30.4
0.225	30.0
0.219	30.0
0.214	29.6
0.209	29.2
0.203	29.2
0.198	29.6
0.193	30.4
0.187	31.6
0.182	32.8
0.176	34.0
0.171	34.8
0.166	35.2
0.160	35.6
0.155	36.0
0.150	36.0
0.144	36.4
0.139	36.8
0.134	37.6
0.128	38.0
0.123	38.4
0.118	38.8
0.112	39.2
0.107	39.2
0.102	39.6
0.096	40.0
0.091	40.0
0.086	40.0
0.080	40.4
0.075	40.4
0.070	40.8
0.064	40.8
0.059	41.2
0.053	41.2
0.048	41.2
0.043	41.2
0.037	41.2
0.032	41.2
0.027	41.6
0.021	42.0
0.016	42.0
0.011	42.0
0.005	42.4
0.000	42.0
-0.005	42.0
-0.011	41.6
-0.016	42.0
-0.021	41.6
-0.027	41.6
-0.032	42.0
-0.037	42.0
-0.043	42.0
-0.048	42.0
-0.053	41.6
-0.059	41.6
-0.064	41.6
-0.070	41.6
-0.075	41.2
-0.080	40.8
-0.086	40.4
-0.091	40.4
-0.096	40.0
-0.102	39.6
-0.107	39.2
-0.112	38.8
-0.118	38.8
-0.123	39.2
-0.128	39.2
-0.134	39.2
-0.139	39.2
-0.144	39.2
-0.150	38.8
-0.155	38.4
-0.160	38.0
-0.166	37.6
-0.171	37.2
-0.176	37.2
-0.182	37.2
-0.187	36.8
-0.193	36.4
-0.198	36.4
-0.203	36.0
-0.209	35.6
-0.214	35.2
-0.219	35.2
-0.225	34.8
-0.230	34.4
-0.235	34.0
-0.241	33.6
-0.246	33.6
-0.251	33.6
-0.257	33.6
-0.262	33.6
-0.267	34.0
-0.273	34.0
-0.278	34.0
-0.283	34.0
-0.289	34.4
-0.294	34.8
-0.299	34.8
-0.305	35.2
-0.310	36.0
-0.316	36.8
-0.321	37.6
-0.326	38.4
-0.332	39.2
-0.337	40.4
-0.342	41.2
-0.348	42.0
-0.353	42.8
-0.358	43.6
-0.364	44.8
-0.369	46.0
-0.374	47.2
-0.380	48.0
-0.385	49.2
-0.390	50.0
-0.396	51.2
-0.401	52.0
-0.406	52.8
-0.412	53.6
-0.417	54.0
-0.422	54.4
-0.428	54.8
-0.433	55.2
-0.438	55.6
-0.444	55.6
-0.449	55.6
-0.455	55.6
-0.460	55.6
-0.465	55.2
-0.471	54.8
-0.476	54.0
-0.481	52.8
-0.487	51.6
-0.492	50.4
-0.497	49.6
-0.503	49.2
-0.508	49.2
-0.513	48.4
-0.519	47.6
-0.524	46.8
-0.529	46.0
-0.535	44.8
-0.540	43.6
-0.545	42.4
-0.551	40.8
-0.556	39.6
-0.561	38.8
-0.567	37.6
-0.572	36.8
-0.578	36.4
-0.583	36.0
-0.588	36.0
-0.594	36.0
-0.599	36.0
-0.604	36.0
-0.610	36.4
-0.615	36.4
-0.620	36.8
-0.626	36.8
-0.631	37.2
-0.636	37.6
-0.642	37.6
-0.647	37.6
-0.652	37.6
-0.658	37.2
-0.663	36.8
-0.668	36.4
-0.674	36.0
-0.679	35.6
-0.684	35.2
-0.690	34.4
-0.695	33.6
-0.701	32.8
-0.706	32.0
-0.711	30.8
-0.717	30.0
-0.722	29.2
-0.727	28.0
-0.733	26.8
-0.738	26.0
-0.743	25.2
-0.749	24.0
-0.754	23.2
-0.759	22.4
-0.765	21.6
-0.770	21.2
-0.775	21.2
-0.781	21.2
-0.786	21.6
-0.791	22.0
-0.797	22.8
-0.802	23.6
-0.807	24.8
-0.813	26.0
-0.818	27.2
-0.823	28.4
-0.829	30.0
-0.834	31.6
-0.840	33.2
-0.845	34.4
-0.850	36.0
-0.856	37.2
-0.861	38.4
-0.866	39.2
-0.872	40.4
-0.877	41.2
-0.882	41.6
-0.888	41.6
-0.893	42.0
-0.898	41.6
-0.904	41.6
-0.909	41.2
-0.914	40.4
-0.920	40.0
-0.925	39.6
-0.930	39.2
-0.936	39.2
-0.941	39.6
-0.946	40.4
-0.952	41.6
-0.957	43.2
-0.962	45.2
-0.968	46.8
-0.973	48.0
-0.979	49.6
-0.984	50.8
-0.989	52.0
-0.995	52.8
-1.000	53.2
-1.005	53.2
-1.011	52.8
-1.016	52.4
-1.021	51.6
-1.027	50.8
-1.032	49.6
-1.037	48.0
-1.043	46.4
-1.048	44.4
-1.053	42.8
-1.059	40.8
-1.064	39.6
-1.069	38.8
-1.075	38.0
-1.080	37.2
-1.085	36.8
-1.091	36.8
-1.096	36.4
-1.101	36.4
-1.107	36.4
-1.112	36.0
-1.118	35.6
-1.123	34.8
-1.128	33.6
-1.134	32.4
-1.139	30.8
-1.144	28.8
-1.150	27.2
-1.155	25.6
-1.160	24.4
-1.166	23.6
-1.171	22.8
-1.176	22.0
-1.182	22.0
-1.187	22.4
-1.192	23.2
-1.198	24.4
-1.203	26.0
-1.208	27.6
-1.214	29.2
-1.219	30.8
-1.224	32.4
-1.230	34.0
-1.235	35.6
-1.240	37.2
-1.246	38.8
-1.251	40.0
-1.256	40.8
-1.262	41.2
-1.267	41.6
-1.273	41.6
-1.278	41.6
-1.283	41.2
-1.289	40.8
-1.294	41.2
-1.299	42.0
-1.305	43.2
-1.310	44.8
-1.315	46.4
-1.321	48.0
-1.326	49.2
-1.331	50.0
-1.337	50.4
-1.342	50.8
-1.347	50.8
-1.353	50.8
-1.358	50.0
-1.363	48.8
-1.369	46.8
-1.374	44.4
-1.379	41.6
-1.385	39.6
-1.390	38.0
-1.395	36.8
-1.401	36.4
-1.406	36.4
-1.411	36.0
-1.417	35.6
-1.422	35.2
-1.428	34.4
-1.433	33.6
-1.438	32.4
-1.444	31.2
-1.449	30.0
-1.454	28.4
-1.460	26.8
-1.465	25.2
-1.470	24.0
-1.476	23.2
-1.481	23.2
-1.486	23.6
-1.492	24.8
-1.497	26.4
-1.502	28.4
-1.508	30.4
-1.513	32.4
-1.518	34.4
-1.524	36.4
-1.529	38.4
-1.534	40.0
-1.540	40.8
-1.545	41.2
-1.550	41.2
-1.556	40.8
-1.561	40.4
-1.566	40.4
-1.572	40.8
-1.577	42.0
-1.582	44.0
-1.588	46.4
-1.593	48.0
-1.599	49.6
-1.604	50.0
-1.609	50.4
-1.615	50.4
-1.620	50.0
-1.625	48.8
-1.631	46.8
-1.636	44.0
-1.641	41.2
-1.647	38.8
-1.652	37.2
-1.657	36.4
-1.663	35.6
-1.668	35.2
-1.673	35.2
-1.679	34.4
-1.684	33.6
-1.689	32.8
-1.695	31.2
-1.700	29.6
-1.705	27.2
-1.711	25.2
-1.716	23.6
-1.721	23.2
-1.727	23.2
-1.732	24.4
-1.737	26.4
-1.743	28.8
-1.748	31.2
-1.753	33.6
-1.759	35.6
-1.764	36.8
-1.769	38.4
-1.775	39.6
-1.780	40.8
-1.786	41.2
-1.791	41.2
-1.796	40.8
-1.802	41.2
-1.807	42.4
-1.812	44.0
-1.818	46.4
-1.823	48.0
-1.828	49.6
-1.834	50.4
-1.839	50.8
-1.844	50.8
-1.850	49.6
-1.855	46.8
-1.860	43.2
-1.866	40.0
-1.871	38.0
-1.876	36.8
-1.882	36.4
-1.887	36.0
-1.892	35.2
-1.898	34.4
-1.903	33.2
-1.908	32.0
-1.914	30.0
-1.919	27.6
-1.924	25.2
-1.930	23.6
-1.935	23.2
-1.940	23.6
-1.946	25.2
-1.951	27.6
-1.956	30.0
-1.962	33.2
-1.967	35.6
-1.972	38.0
-1.978	39.6
-1.983	40.8
-1.989	41.2
-1.994	40.8
-1.999	40.0
-2.005	40.0
-2.010	41.2
-2.015	43.6
-2.021	46.0
-2.026	48.0
-2.031	49.2
-2.037	49.6
-2.042	49.2
-2.047	48.0
-2.053	45.2
-2.058	41.6
-2.063	38.4
-2.069	36.4
-2.074	35.6
-2.079	35.6
-2.085	35.2
-2.090	34.8
-2.095	33.6
-2.101	32.4
-2.106	30.4
-2.111	27.6
-2.117	24.8
-2.122	23.2
-2.127	22.8
-2.133	23.6
-2.138	25.6
-2.143	28.4
-2.149	31.6
-2.154	34.8
-2.159	37.6
-2.165	39.6
-2.170	40.8
-2.175	40.8
-2.181	40.0
-2.186	39.2
-2.191	39.6
-2.197	41.2
-2.202	44.0
-2.207	46.4
-2.213	48.4
-2.218	50.0
-2.223	50.0
-2.229	47.2
-2.234	42.8
-2.240	38.8
-2.245	36.0
-2.250	34.8
-2.256	34.4
-2.261	34.8
-2.266	34.8
-2.272	34.0
-2.277	32.4
-2.282	30.0
-2.288	26.8
-2.293	24.0
-2.298	22.4
-2.304	22.8
-2.309	24.0
-2.314	26.4
-2.320	29.6
-2.325	32.8
-2.330	36.0
-2.336	38.0
-2.341	39.2
-2.346	38.8
-2.352	37.6
-2.357	36.8
-2.362	37.6
-2.368	40.0
-2.373	44.0
-2.378	47.6
-2.384	50.4
-2.389	51.2
-2.394	49.6
-2.400	45.6
-2.405	40.8
-2.410	37.2
-2.416	35.6
-2.421	35.2
-2.426	35.2
-2.432	34.4
-2.437	33.2
-2.442	31.2
-2.448	28.0
-2.453	24.8
-2.458	22.4
-2.464	22.0
-2.469	23.2
-2.474	25.6
-2.480	28.8
-2.485	32.4
-2.490	35.6
-2.496	37.6
-2.501	38.4
-2.506	37.6
-2.512	36.4
-2.517	36.0
-2.522	37.6
-2.528	40.8
-2.533	44.8
-2.538	48.4
-2.544	50.0
-2.549	48.8
-2.554	44.4
-2.560	39.6
-2.565	36.0
-2.570	34.4
-2.576	34.0
-2.581	34.4
-2.586	34.0
-2.592	32.4
-2.597	29.2
-2.602	25.2
-2.608	22.4
-2.613	21.2
-2.619	21.6
-2.624	23.6
-2.629	26.8
-2.635	30.8
-2.640	34.4
-2.645	37.2
-2.651	38.0
-2.656	37.2
-2.661	36.0
-2.667	36.0
-2.672	37.6
-2.677	40.4
-2.683	43.2
-2.688	45.6
-2.693	46.0
-2.699	43.2
-2.704	38.0
-2.709	34.4
-2.715	32.4
-2.720	32.0
-2.725	32.4
-2.731	32.4
-2.736	32.0
-2.741	28.8
-2.747	24.8
-2.752	22.4
-2.757	21.6
-2.763	22.8
-2.768	25.2
-2.773	28.8
-2.779	32.4
-2.784	35.6
-2.789	37.2
-2.795	36.8
-2.800	35.2
-2.805	35.2
-2.811	36.8
-2.816	40.0
-2.821	44.0
-2.827	46.8
-2.832	46.8
-2.837	42.8
-2.843	37.6
-2.848	33.6
-2.853	32.0
-2.859	32.0
-2.864	32.0
-2.869	31.6
-2.875	29.6
-2.880	26.0
-2.885	22.8
-2.891	21.6
-2.896	22.0
-2.901	24.0
-2.907	26.8
-2.912	30.8
-2.917	34.4
-2.923	36.4
-2.928	36.0
-2.933	34.8
-2.939	34.8
-2.944	36.8
-2.949	40.8
-2.955	44.8
-2.960	47.6
-2.965	46.0
-2.971	40.8
-2.976	35.6
-2.981	32.8
-2.987	32.0
-2.992	32.0
-2.997	32.0
-3.003	30.4
-3.008	26.8
-3.013	23.2
-3.019	21.6
-3.024	21.6
-3.029	23.2
-3.035	26.0
-3.040	29.2
-3.045	32.4
-3.051	34.0
-3.056	34.0
-3.061	33.2
-3.067	33.6
-3.072	36.0
-3.077	39.6
-3.083	43.2
-3.088	44.4
-3.093	41.6
-3.099	36.4
-3.104	32.8
-3.109	31.2
-3.115	30.8
-3.120	30.4
-3.125	29.6
-3.131	26.4
-3.136	22.8
-3.141	20.8
-3.147	20.8
-3.152	22.0
-3.157	25.2
-3.163	28.8
-3.168	32.4
-3.173	34.4
-3.179	34.0
-3.184	33.2
-3.189	34.0
-3.195	36.8
-3.200	40.4
-3.205	42.4
-3.211	40.8
-3.216	35.6
-3.221	30.4
-3.227	27.6
-3.232	26.4
-3.237	26.4
-3.243	26.8
-3.248	25.6
-3.253	22.8
-3.259	20.4
-3.264	19.6
-3.269	20.4
-3.275	22.0
-3.280	24.4
-3.285	26.4
-3.291	28.0
-3.296	28.8
-3.301	29.2
-3.306	30.8
-3.312	33.6
-3.317	37.2
-3.322	39.6
-3.328	38.8
-3.333	34.8
-3.338	31.2
-3.344	29.6
-3.349	28.8
-3.354	28.4
-3.360	27.2
-3.365	24.0
-3.370	20.8
-3.376	19.6
-3.381	20.4
-3.386	22.4
-3.392	25.2
-3.397	28.0
-3.402	30.4
-3.408	30.8
-3.413	30.8
-3.418	31.6
-3.424	33.6
-3.429	36.0
